id,POI/street
46537,"/perumahan bakung regency jl. veteran"
46538,"/dur"
46539,"/nusa kamba"
46540,"/honggokusuman"
46541,"/wagir"
46542,"/radar cirebon per"
46543,"/raya pad inda"
46544,"/titi i"
46545,"/swak iv"
46546,"/kal"
46547,"/kebon baw iii"
46548,"/anugerah teknik raya nanj gun halu"
46549,"/ism"
46550,"/warung naya komp patal"
46551,"/de sak i"
46552,"/raudhatul athfal ar rahma pad"
46553,"/swadaya 1"
46554,"/kebon sayur 1"
46555,"/rm sulawesi raya sulaiman"
46556,"/"
46557,"/pono - solo"
46558,"/raya setia mekar"
46559,"/pos indonesia ngan"
46560,"/musholla mendra komp canal"
46561,"/tam raya"
46562,"/by pass prabowo prof dr hamka ii"
46563,"/vila mutiara jl siliwangi 2"
46564,"perum bumi gemilang/"
46565,"/rumah makan pantai los yos suda"
46566,"/digital elektronik sun pay"
46567,"/grama raya"
46568,"nasa master taisi/"
46569,"/sosis bakar pak soli raya sumber"
46570,"/mundu"
46571,"/alamanda raya slorok"
46572,"/kem utara raya"
46573,"/pahl"
46574,"/griya arga permai jalan lawu"
46575,"/raya nginden"
46576,"/jl. tent pela kios ps. pase"
46577,"/saung kumpulan. pt padasuka suci resid"
46578,"/k h agus salim"
46579,"/kb cinta ana teun chik dipin i"
46580,"/madura studio photo sun raya dalam"
46581,"/asa"
46582,"/pt bintang global power gar per"
46583,"/turi ii"
46584,"/scar timur"
46585,"/sd negeri 01 beda bar"
46586,"/depo air minum violet wr soe"
46587,"/spbu tronic taplus soek hatta"
46588,"/mie ayam bakso makk"
46589,"/alfamart jl. raya srono"
46590,"/taman makam pahl pati"
46591,"/bek timur ii"
46592,"/caffe margaban soek hatta"
46593,"/raya tonj"
46594,"/menvo 1"
46595,"/wisma asia ii kemanggisan utama"
46596,"/gang pert"
46597,"/tb kasoma jaya i gusti ngu rai"
46598,"/lin suma"
46599,"/elys gar"
46600,"/bunga ram ii, gg. 2"
46601,"/parak laweh"
46602,"/jet express raya tajur"
46603,"/kamp bali 16"
46604,"/candi lon wetan"
46605,"/kyai mojo"
46606,"/pd. erlam meubel raya jumo"
46607,"/asia syaikh system ( m ) sdn doh"
46608,"/mod golf raya"
46609,"/jati"
46610,"/indra"
46611,"sd gkps aras kabu/"
46612,"toko prominence permai/"
46613,"/raya sed gede"
46614,"/"
46615,"/pasir saru"
46616,"/pad bukit tinggi"
46617,"/sulak baru ii"
46618,"/graha"
46619,"/sinar hara raya"
46620,"/bebek mercon khalifah ir. h. jua"
46621,"/perum puri kart ban"
46622,"/batul - sake"
46623,"/toko jae simp kalianda-b"
46624,"/warung pecel ibu merry brig kata"
46625,"/cipeu v"
46626,"/kantor sekretariat rw 03 center cen"
46627,"kawasan bintang dwi dwi dwi/"
46628,"/cimb niaga duren sawit"
46629,"agen paytren/"
46630,"/gub h bast"
46631,"/mich"
46632,"pasar swalayan/"
46633,"/jl. tom ban kan kan gg. 6"
46634,"/tb remaja raya boyolali-j"
46635,"/duku i"
46636,"pasar ciawi/"
46637,"/copy center watu"
46638,"/kias"
46639,"warung bu edhy/"
46640,"/arj"
46641,"sd negeri nagrak/"
46642,"/yudhi indomaret raya bel"
46643,"/metro perm"
46644,"/raya kenc"
46645,"/cluster fiore - foresta - bsd city jl. raya"
46646,"/kelurahan delivery sukar"
46647,"paud idhata batu lawang/"
46648,"/slipi iii"
46649,"/gun merb"
46650,"/bha"
46651,"/pt. candra mutiara cahaya raya dukuh"
46652,"/"
46653,"/rivera timur 5"
46654,"/marg raya"
46655,"/komplek sun garden jalan tanjung datuk"
46656,"/"
46657,"/desa rawa"
46658,"kampung sumur/"
46659,"/pahla gg. 10"
46660,"/playgroup & tk khalifah puri kamp darat tem tem"
46661,"/hidup baru toko k h mas mans"
46662,"/nusa indah"
46663,"agen batu kristal ( ciruas )/raya solo purwo"
46664,"/salak"
46665,"sd negeri kemiri 01/"
46666,"/taman beri"
46667,"/warung asih jaya ki manguns"
46668,"taman pendidikan al-qur'an darus salam/"
46669,"/pet shop lipat pet shop sub 14"
46670,"/pahl"
46671,"/gg. palem"
46672,"/h d"
46673,"/menan v"
46674,"/kebon melati"
46675,"/sherly jaya motor service bunga flamb b"
46676,"/kimia farma prof dr hamka"
46677,"/pulau remb"
46678,"/jend. ahmad yani"
46679,"/play net a ten"
46680,"/cire"
46681,"/dha bakti"
46682,"/h a. aziz"
46683,"/vonna bar and lounge gun agung dalam"
46684,"/spbu i'anatuth gun bawakareng"
46685,"/pkbm berlian cirebon per keb"
46686,"/gg. gar"
46687,"/kij"
46688,"/toko politik indah raya politeknik"
46689,"/raya baron"
46690,"penjahit ibu sud/"
46691,"/profe dok buya hamka"
46692,"omah rr/"
46693,"/andika jaya raya bua"
46694,"/plaza sampah sommerville jl. uluwatu i"
46695,"/tk nuri manis nabire ahmad yani"
46696,"/pipa reja"
46697,"/mojop"
46698,"sd garang muta'allimin/"
46699,"/mul"
46700,"/srik"
46701,"/raya lin suma"
46702,"/peri kem"
46703,"/iska muda"
46704,"/panun"
46705,"/mes"
46706,"padang halaban/"
46707,"/cip"
46708,"/oti"
46709,"perumahan golden land/"
46710,"/cand vi"
46711,"/"
46712,"/jembatan gantung jl jembatan gantung"
46713,"/cad photo beli"
46714,"/resto dapoer nusantara & steak pram"
46715,"taman wisata kop/"
46716,"/wal dalam"
46717,"/nn"
46718,"/pt hadiah sarana jend sudi"
46719,"bpr bkk muta'allimin/"
46720,"/baba cipa"
46721,"bi dan desi ira/"
46722,"stasiun tegineneng/"
46723,"/soto ayam lamongan 87 raya laswi"
46724,"/pulau gal"
46725,"/bha jaya v"
46726,"/bakso rizki t. iska"
46727,"/hara baru"
46728,"/syekh muha ars al banj"
46729,"musholla al-hikmah/"
46730,"/komplek bharata pandu jl. krisna"
46731,"/mas nurul yaqin"
46732,"/info multi utama pt h o s cokroam"
46733,"/salak"
46734,"/bangun usaha energi perkasa mbl imog timur"
46735,"/marbella kemang residence jl. bangka raya"
46736,"/gokil salon dwiguna dan associates k h mas mansyur"
46737,"/jl hr. ras said"
46738,"/pen barat ii"
46739,"/man dua"
46740,"/gar jaya"
46741,"/dinas kehutanan dan perkebunan sul agung"
46742,"/gg. karya"
46743,"/gg. sanusi"
46744,"/salon muslimah kembar tgk. daud beur"
46745,"pangan lokal/"
46746,"/"
46747,"/"
46748,"/toko bu emi dukuh kali ken i"
46749,"/laba laba marg raya"
46750,"/dukuh pakis iii"
46751,"/"
46752,"/fatimah"
46753,"ruko butik/"
46754,"/lingga baru resid"
46755,"/jl. jend urip sum sum"
46756,"/haji mar"
46757,"sumur bor/"
46758,"/sen praw"
46759,"/mawar"
46760,"/tunas baru"
46761,"/jl. wiro blora"
46762,"/pan"
46763,"/duta salon graha raya"
46764,"komplek d'naila/"
46765,"/pang denai"
46766,"/cipi baru i"
46767,"/ela salon raya kar pra"
46768,"/gg. j"
46769,"/warung makan nikmat rasa 3 per"
46770,"aneka soto/"
46771,"/"
46772,"/mel"
46773,"/amin jend gatot subr"
46774,"cantik dekor/"
46775,"/easypay adventure trip and travel service galur sari 10"
46776,"/warung pojok raya kepan"
46777,"/"
46778,"/gereja bethel indonesia engku putri"
46779,"/balong ikan abah abulya"
46780,"/solaria mall pekanbaru jln jendral sudirman"
46781,"agus ahmad/"
46782,"/bumi angg raya"
46783,"baby shop dwiguna & aneka susu/"
46784,"/sekolah menengah atas islam kh ahmad dah"
46785,"/toko bestow tengk per"
46786,"warung kopi 15/"
46787,"/j raya randu"
46788,"/cis"
46789,"/haikal kamboja"
46790,"/wibawa mukti ii"
46791,"kpad pindad selatan/"
46792,"/cemp"
46793,"/alpu i"
46794,"ruko elite iv/"
46795,"/gg. saud"
46796,"/cire"
46797,"/jl. tuyuk jl. vete"
46798,"/dempo luar"
46799,"bunderan cigasong/"
46800,"terminal pakusari/"
46801,"/samping bee hotel jln pramuka"
46802,"/haji kha"
46803,"warkop mitra/"
46804,"/bank rakyat indonesia nangka selatan"
46805,"taman dayu/"
46806,"/tanah abang 1"
46807,"/rumah makan teku dalam"
46808,"/apotek siluk farma parangt"
46809,"/little shop daan mogot est"
46810,"/pem"
46811,"/jl. utan jati, gg. b"
46812,"/haji gani"
46813,"/percetakan mekanikal jati baru"
46814,"/al shop derw"
46815,"/anye"
46816,"/toba"
46817,"/rapak indah 3"
46818,"/"
46819,"/karya baru"
46820,"/dwiwa gg. lebar"
46821,"/selat sela"
46822,"/p. halma"
46823,"/"
46824,"masjid nahdatul iman/"
46825,"/bambu"
46826,"taman dayu/"
46827,"/sem"
46828,"/cemp 2"
46829,"/kel kop raya"
46830,"/"
46831,"/kali baru barat 13b"
46832,"/toko sumbawa pulau dew"
46833,"/"
46834,"/ratu ratih ii"
46835,"/tanah baru"
46836,"/rem"
46837,"aisyah jepara/"
46838,"/tera 4"
46839,"/tunas muda"
46840,"/toko ibu topa kebang viii"
46841,"/perum taman"
46842,"/mar gint"
46843,"/perum pondok wisata jatipa bbk abd. saleh"
46844,"/loka tours & travel cipi baru i"
46845,"/nasi jamblang umi salma kali tanj"
46846,"/gon baru"
46847,"/"
46848,"/r. e. martad"
46849,"/nn"
46850,"/cikan"
46851,"/toko jam al bina majapahit"
46852,"/raya batu"
46853,"/pek"
46854,"/toko pertanian fast sukorejo - gap tani pang besar"
46855,"/sun bam raya"
46856,"terminal cileungsi/"
46857,"/wad"
46858,"/duri b mas"
46859,"/kota bambu utara vi"
46860,"/dago asri i"
46861,"/nusa indah 4, gg. 7"
46862,"/"
46863,"/"
46864,"/pand iv"
46865,"/otto iska din"
46866,"/bun bany"
46867,"/prima globalindo dental sul agung"
46868,"dapur nyoman madura/"
46869,"/bps bunda kina"
46870,"wisata gra ittihadulah wonosari/"
46871,"/mel"
46872,"nerada estate/"
46873,"/jl. raya pon randu, gg. an-nur"
46874,"/hengki toko let jamin gint"
46875,"/al huda rawa"
46876,"/raya mage"
46877,"graha sampurna/"
46878,"/cih"
46879,"/bima raya sembalun kidul sema ten"
46880,"/tebet barat i b"
46881,"/pinus elok"
46882,"/cidu vi"
46883,"/air peri"
46884,"/warung kaconk kuota ransiki pert"
46885,"/alfamart raya serang-cibarusah"
46886,"taman bunga/"
46887,"/zai anwar desa masb sela"
46888,"/"
46889,"/yos suda"
46890,"/jln kima sark"
46891,"/pajaj i"
46892,"/bengkel mobil indra anta"
46893,"/pasar delapan alam sutra alam sutra alam sutra"
46894,"/damai"
46895,"/subak dal gg. v"
46896,"/bintang graha family iii"
46897,"/villa tam sir"
46898,"masjid yusril/"
46899,"/kar menja i"
46900,"/pat pacul"
46901,"/jambu raya"
46902,"/dinas kehutanan & perkebunan kh ahmad dah"
46903,"/hamka"
46904,"/depot air asy raya pasar baru"
46905,"/toko bu mila nasion"
46906,"/pon kel raya"
46907,"/praktek umum dr. kartika devi a. raya"
46908,"/wisata galunggung jl. ke nagrak"
46909,"/gg. u"
46910,"/kantor lokatmala daerah dan badan daerah pasir dr raji"
46911,"/indomaret k h mas mans"
46912,"/api"
46913,"/pedak utara"
46914,"/perum gur sari indah"
46915,"/pang dip"
46916,"/kangen water maya persero maya pers rege"
46917,"/graha pdsi jl matraman raya"
46918,"/bank nasional indonesia cabang. genteng gajah mada"
46919,"/nella tailor soli"
46920,"/gun bromo"
46921,"/"
46922,"/menvo"
46923,"/"
46924,"/gajah mada i"
46925,"/pantai mentari jl.abdul latif"
46926,"/rah"
46927,"/cin raya"
46928,"/tam bayan 9"
46929,"/toko madu ekatama suka"
46930,"/salam damai raya"
46931,"/plaza marein jl. jendral sudirman"
46932,"/mor"
46933,"/btn kar asem"
46934,"/pesanggrahan"
46935,"/setiabudhi terrace jl. cipaku indah ii"
46936,"komplek taman anggrek/"
46937,"/jl. jend sudi"
46938,"komplek polri cipinang atas/"
46939,"/jl. h. ridi, gg. manam"
46940,"/mulyo timur"
46941,"/gg. flamb 3"
46942,"one food/"
46943,"/apartemen simprug berat utama panj raya"
46944,"/pramb"
46945,"/tb simatupang gelanggang pd. pinang"
46946,"/batik printing joyo low"
46947,"/hijas 2"
46948,"/ud puri taro brilink raya siung"
46949,"/yayasan tahfiz sulaimaniyah darussalam jl. anjasmoro"
46950,"/profe hm. yamin sh iii"
46951,"/dok krt radj widy"
46952,"stasiun kereta api glenmore/"
46953,"/muti kir utama"
46954,"/optik trend mt hary"
46955,"/taman cima pon"
46956,"/perk xvii"
46957,"/pral"
46958,"/metro sports center mt haryono"
46959,"/"
46960,"/perw kos raja ilir"
46961,"stasiun gondangdia/"
46962,"/jl. tukad pet"
46963,"lapangan sinom/"
46964,"/nyi pemb"
46965,"/usman harun v"
46966,"/seke sela i"
46967,"/mager ii"
46968,"/kh has asha gg. ambon"
46969,"/teuku umar"
46970,"/prum. villa"
46971,"warung babadan/"
46972,"/ked angs raya"
46973,"/dokter brilink mari mayor kusm"
46974,"/lor mang"
46975,"graha mustika/"
46976,"/singa mas toko pasar senen"
46977,"/graha mitra asri"
46978,"kristal aba cv/"
46979,"/05 cell racing prof. abdur rahman basal"
46980,"/tirto batas"
46981,"/kamp. are"
46982,"/perum bpk jl jambon"
46983,"/rumah makan bunda erni gube bast"
46984,"/jabat arloji lin suma kemu"
46985,"balai d'naila kel./"
46986,"/sibo - barus"
46987,"/lele 8"
46988,"/masjid jami thoriqul kampung pon jengkol"
46989,"/rudal v"
46990,"/jemur gayu ii"
46991,"/sambel jaya jalan raya jomb"
46992,"/multi karya"
46993,"agen baut/"
46994,"/toko alfira sunan abin"
46995,"/ketan pekerja food mas darul falah"
46996,"/buka lapak mas fery raya cita"
46997,"/old iron byp ngu rai"
46998,"/kali pulo"
46999,"/suka v"
47000,"/jl. mulyo ten"
47001,"/"
47002,"/buka raya naro"
47003,"smpn 3/"
47004,"/resto alam segar raya kop"
47005,"/"
47006,"/toko ali a yani"
47007,"/ten wetan vii"
47008,"/service center yon raya gemb"
47009,"/krak i"
47010,"/merb"
47011,"/"
47012,"/tambal ban motor pak pipit"
47013,"/nn"
47014,"/pul timor i"
47015,"/gg. ali sarbi"
47016,"/tmp. tar"
47017,"/warkop nanang ruko kali 1"
47018,"/cin"
47019,"/puc gede timur"
47020,"/ranca boga"
47021,"/toko pam putra alto mandiri kh fudh"
47022,"/sdit anak sho 2 mataram"
47023,"/bakso lintang sewu poncol"
47024,"/jl. srika wet gg. dukuh"
47025,"/hasan mun"
47026,"/gg. 3e"
47027,"/i a. yani"
47028,"/kemay baru 2"
47029,"/gg. alam per"
47030,"/penjahit zahra flyo arba"
47031,"rental playstation 3 a-ho/"
47032,"/sibo nauli r supr"
47033,"stockist property/"
47034,"/irian jaya ii"
47035,"/stockist upk cijati"
47036,"/"
47037,"taman cempaka/"
47038,"/ahmad yani"
47039,"/rumah mukena jogja wono"
47040,"pelabuhan kalianget/"
47041,"/simp sul sela 1"
47042,"mie ayam rahayu/"
47043,"/notaris klademak s h"
47044,"/ahmad yani"
47045,"/muj 3"
47046,"/smp 1 islamiyah kopo karang ten didi praw"
47047,"/raden saleh"
47048,"/bang bang teuku umar"
47049,"/perum bumya"
47050,"/gg. palen"
47051,"/letj s.pa"
47052,"/tru gg. v"
47053,"/airla"
47054,"/hamka"
47055,"/"
47056,"/toko asia watch bogo"
47057,"sopo del tower/"
47058,"/sind bar pengk"
47059,"/nua utama sela xia"
47060,"the prominence garden/"
47061,"/tawes i"
47062,"/best meat kari jawa"
47063,"/ling"
47064,"/perum griya kencana jalan raden gunawan"
47065,"/banyu campur"
47066,"makam tamperan/"
47067,"/alfamart haji adam malik"
47068,"/global telepon bengkel s par"
47069,"/rawa bin"
47070,"/mung gang perm"
47071,"/pekap raya"
47072,"/"
47073,"/angg rosl vi"
47074,"pondok pesantren mamba'ul muzhfari/"
47075,"/mannu btn taba"
47076,"/cahaya variasi motor pasar minggu raya"
47077,"/pang sido ing lau"
47078,"/"
47079,"binu binu/"
47080,"/gg. mag"
47081,"/toko furniture griya purwa asri"
47082,"/lebdo ii"
47083,"/padepokan mandiri jln raya gari raya"
47084,"/orang kayo hitam"
47085,"/poros camm"
47086,"/sid - i"
47087,"/komplek dki sunter jaya jalan lunjuk"
47088,"/"
47089,"/pand"
47090,"/pajaj 11"
47091,"/bambu"
47092,"/pab kulon iv"
47093,"puri aneka jaya/"
47094,"/barokah motor kh has ash"
47095,"/pelita iv"
47096,"/mi swasta ma'arif gondo"
47097,"/jl. danau limb timur dalam v"
47098,"/ramb barat 3"
47099,"/komplek pptm jl. pesantren"
47100,"/upt pp kehutanan raden mas surya"
47101,"/ling term pattene"
47102,"/toko cat gudang warna raya par panj"
47103,"/kem ilir raya"
47104,"/tebet barat 2"
47105,"/raya cipa jaya"
47106,"/"
47107,"/masjid al amanah nurul huda"
47108,"/sd gerem 02 tipar sela vii"
47109,"/"
47110,"/berkah mandiri taman karya"
47111,"kampung induk/"
47112,"/wicak"
47113,"/prioritas elektronik dan furniture sutan syah"
47114,"/wihara megantara megantara man besar v"
47115,"/gg. kib"
47116,"/sorea"
47117,"/kri"
47118,"/toko pal jaya soek hatta"
47119,"/bal"
47120,"/perumahan lotus residence jl. pattimura"
47121,"/wido ii"
47122,"/musholla nurul amin nadine panc"
47123,"/pakis wetan vi"
47124,"/lapangan kweni jl bantul"
47125,"/jend ahmad yani"
47126,"/kem raya"
47127,"/raya kopo"
47128,"/tengg ten i"
47129,"/lor got roy"
47130,"klinik tj cellular/"
47131,"taman bunga/"
47132,"/kebon kac 1"
47133,"bk 3/"
47134,"/jl. bunga jati"
47135,"/tera"
47136,"/gad raya"
47137,"/perum kertawijaya jl. perum gob ii"
47138,"/baba baru"
47139,"/cafe i'anatuth bah"
47140,"/boj sari"
47141,"/kyai tam deres"
47142,"/angg rosl v"
47143,"/lkp hikmah cendekia mayj panja"
47144,"/dupak pasar baru i"
47145,"/cipa cipa"
47146,"/masjid darul amin bent hilir"
47147,"/putat jaya gang lebar b"
47148,"/pecel lombok 86 gent jawa"
47149,"/yos suda ujung"
47150,"/cak jaka utara"
47151,"/cv lin inti persada tebet timur dalam 6 e"
47152,"/peng"
47153,"/wiy indah xii"
47154,"/e. sum"
47155,"/sul hasan"
47156,"/setu 1"
47157,"/palem kun"
47158,"/kolo at"
47159,"/perum tajur indah 2"
47160,"/elang 5"
47161,"/nanj"
47162,"klinik dokter ninik sofia rani/"
47163,"/kotak pos jl tentara pelajar"
47164,"pasar senen/"
47165,"balai tirta/"
47166,"/hos cokroaminoto"
47167,"ruko permata ancol budi mulia/"
47168,"/cemp baru"
47169,"/"
47170,"/"
47171,"ma swasta miftahul falah/"
47172,"/ayam gepuk pak mewek pak mewek komp pon bahar per"
47173,"/koperasi sido jend. sudi"
47174,"nasi goreng bang rey/"
47175,"/buyung motor tebet barat dalam 4 a"
47176,"/jl. jomb perb"
47177,"/seta"
47178,"/rawa pala"
47179,"/kasu"
47180,"/batam 2"
47181,"/cem"
47182,"/raya jagak"
47183,"/sunan giri 4c"
47184,"/jati raya"
47185,"src nazwa/"
47186,"/kamp kapi"
47187,"/tebet utara dalam"
47188,"kavling polri/"
47189,"/"
47190,"/nuri 4"
47191,"/jl. pang hidayat"
47192,"/jl. kar gg. mas"
47193,"/rs fatma"
47194,"/pawon"
47195,"lubuk sikaping/"
47196,"/raya pen"
47197,"/meng per"
47198,"/"
47199,"/"
47200,"bandara internasional silangit/"
47201,"/pt. pederesan makmur sejahtera dr. sura"
47202,"/d ' c dan c craft clus dah"
47203,"/pete iii a"
47204,"/src yeni raya cib"
47205,"/jl jati utara 1 du du du utara"
47206,"/ikan tong"
47207,"/kep indah"
47208,"/raya pon"
47209,"feby cell agen brilink rias rias rias brilink/"
47210,"tresno of alang salon dan spa/"
47211,"/polsek metro bekasi by pass boj"
47212,"/ruko mtc blok"
47213,"/pahl"
47214,"/kra jaya baru"
47215,"/chi refleksi pasir kal"
47216,"/kamp rawa sapi"
47217,"/gg. buntu"
47218,"/cinta salon raya yog"
47219,"/jend sudi"
47220,"/banowati tengah vi"
47221,"/fajar mobil jalan wonosari"
47222,"/jat timur ii"
47223,"sd negeri inpres muta'allimin/"
47224,"/teru buah batu"
47225,"/insi jua"
47226,"/ker"
47227,"/dahlia 2"
47228,"/martabak paris anggrek situ"
47229,"/ramb raya"
47230,"masjid al-ikhlas sya )/"
47231,"/"
47232,"perumahan al islam/"
47233,"/kebun sayur"
47234,"/rem raya"
47235,"/kita photo sung"
47236,"/kar"
47237,"/"
47238,"/bima lkmd"
47239,"/"
47240,"/rm kami saiyo kal"
47241,"/geri"
47242,"tugu knalpot/"
47243,"/krak ii"
47244,"/perum depok mulya 1"
47245,"/h ibra adjie"
47246,"/batur"
47247,"penjahit fitri rasau jaya/"
47248,"bukit bintang/"
47249,"/kost putra ahsan candi winangun"
47250,"warung steak ayam crispy ibu hikmah/"
47251,"/komplek pptm jalan pesantren"
47252,"/pondok sehat reflexology cemp"
47253,"/g ka i"
47254,"bumi perkemahan bumi pancuran/"
47255,"/clara shop cell tol ling luar barat"
47256,"pondok duta raya/"
47257,"toko khansa/"
47258,"/raya mayor oking ja atm"
47259,"/indomaret man"
47260,"/band mas"
47261,"/mulyo prima"
47262,"sd negeri oksa i/"
47263,"/stas"
47264,"/rah 4"
47265,"/asian high 2"
47266,"/pulo hara indah"
47267,"/boj ment"
47268,"solo motor/"
47269,"/toko ratu susu raya ser"
47270,"/poros patt"
47271,"/ronggow"
47272,"karang kel./"
47273,"rptra arab/"
47274,"/tuba ism bawah"
47275,"/dok muha hatta"
47276,"/naro can raya"
47277,"/arj 1"
47278,"/digital center computer cem ii"
47279,"tunjung ketug/"
47280,"/mas"
47281,"/yayasan tattoo sla riy"
47282,"/kepa x"
47283,"/sd negeri 1 sindangjaya raya kadip"
47284,"/gg. karya"
47285,"/setia i. s"
47286,"/ama barokah aqiqah jaya pendid"
47287,"/jl. poh gad timur"
47288,"talang pancur/"
47289,"/sari indah iif"
47290,"/belut 4"
47291,"cluster sanur/"
47292,"/kerto 3"
47293,"warung sumber urip/"
47294,"/pisa baru iii"
47295,"/borob i"
47296,"toko mbak taisi/i"
47297,"/rara cell per"
47298,"/cem vi"
47299,"/muti raya"
47300,"/gar"
47301,"/toko kaconk aka 4"
47302,"/prima donat darmo kali"
47303,"/pete kali"
47304,"/raya suko"
47305,"/pus x"
47306,"/peri"
47307,"/h mas mans"
47308,"/alam sutera town center alam sut boule"
47309,"/gun bromo"
47310,"/"
47311,"/brat gede"
47312,"/sinar bahagia toko medan merd barat"
47313,"/tunju"
47314,"/jln r.e.m bent"
47315,"pasar sentral bulukumba/"
47316,"zona kiev/"
47317,"/annur abadi pang kor"
47318,"/kamp cak paya"
47319,"pelabuhan sagulung/"
47320,"/by pass ngu rai"
47321,"/perum kebon jer baru"
47322,"/kh wahid has"
47323,"/kal"
47324,"/jalan intan 13i"
47325,"/baw mer"
47326,"/hara mulia ii"
47327,"/peri"
47328,"/tanj duren utara 4"
47329,"/sari dana ii"
47330,"/manjah"
47331,"/praktek dr. situraja teru kiara cond"
47332,"/masjid safinatun muhajirin mutiara gad timur 2"
